,Unnamed: 0,date,title,url,count
2079,2079,20200210," 심재철 ""추미애, 공소장 감추려 발버둥…탄핵소추안 발의""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004453228,808
2081,2081,20200210, '코로나 총력' 文대통령 지지율 46.9%로 '반등'…부정 49.2%,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009693333,842
2085,2085,20200211," 문 대통령, 일반국민 일자리 성공담에 ""정부 지원 촘촘해져야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011394215,397
2093,2093,20200211," 60세 연장 얼마됐다고···文 ""고용연장 검토하라""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003692914,2390
2099,2099,20200211," 文대통령, '정년 연장' 다시 제기… ""본격 검토 시작할 때""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003506996,12549
2111,2111,20200211," 문 대통령 “고용 연장, 본격 검토할 때 됐다”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002484767,458
2112,2112,20200211," 文대통령 “고용연장, 본격 검토 시작할 때”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001634535,378
2173,2173,20200211," 백원우 ""檢 공소장, 추측과 예단으로 범벅된 '검찰측 의견서'""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003692604,800
2174,2174,20200211, 서울 유권자 비례투표…민주 28.6%-미래한국 22.1%(종합),https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004455178,768
2183,2183,20200211, 靑 두달전 “9회 정기보고” 해명… 공소장엔 “21회 수시점검”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003268854,718
2189,2189,20200212, 文대통령 “고용 연장 검토할 때 됐다” 발언에…野 ‘총선용’ 비판,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003269304,769
2190,2190,20200212," 靑, '총선 前 지소미아 종료 검토' 보도 부인",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=448&aid=0000291894,358
2193,2193,20200212," 문 대통령 ""안전하다…과도한 불안·공포 떨쳐버리자""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011397107,4937
2210,2210,20200212," 남대문시장 찾은 文대통령 ""과도한 불안 떨쳐내고 소비 활발히 해야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004623229,1129
2218,2218,20200212," 청, 선거개입 의혹 언급 삼가…""공소장에 있다고 사실인건 아냐""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011396565,518
2239,2239,20200212," 남대문시장 간 文대통령 ""불안감 떨치고 소비활동 해야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003507264,2546
2244,2244,20200212, 남대문시장 찾은 文's 장바구니…신종코로나에 좋다는 이것은?,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004356244,807
2261,2261,20200212," 文대통령, 또다시 전통시장 찾아…'민생경제' 활성화 의지",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=629&aid=0000014659,568
2280,2280,20200212, 文대통령 남대문시장 방문… 물품 구입하고 상인들과 오찬 간담회,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003507247,4553
2284,2284,20200212," 문 대통령, 남대문시장서 어묵·떡·고려인삼 등 구입",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004288837,559
2292,2292,20200212," 文대통령, 남대문 시장 방문…""일상적 소비 활동 회복해야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009698496,710
2295,2295,20200212, 김두관·홍준표 양산을 격돌 전망…전직 도지사간 '낙동강 혈투',https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011395744,853
2297,2297,20200212, [데일리안 여론조사] 文대통령 지지율 47.4%로 반등…부정평가 50.2%,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=119&aid=0002382361,2069
2299,2299,20200212," [단독] 김현종 靑차장, 미국서 ‘고체연료사용 발사체 제한’ 막판 조율",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001287409,379
2302,2302,20200212, 문대통령 공식석상에서 첫 고용연장 언급…정년 연장은 아니다?,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004355801,533
2309,2309,20200213," 이재용 부회장, 文대통령에 '특별제안'…""저녁회식 활성화""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004357274,883
2311,2311,20200213," 丁총리, ‘No 마스크’로 ‘우한 교민’ 격리 시설 방문…'사라진 감염 예방 수칙'",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003507636,2808
2319,2319,20200213," 문대통령 ""너무들 잘하고 있다""…이재용 ""고용 직접 챙길 것""(종합2보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004462170,920
2321,2321,20200213, 대기업 총수들 만난 文대통령 “코로나19꺾는 과감한 투자 필요”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003269547,649
2332,2332,20200213," 文대통령, 20일 '기생충' 봉준호 감독 만난다…청와대 초청",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004624104,581
2333,2333,20200213," 文 ""정부 믿고 설비투자 예정대로 해달라"" [코로나19 대응 경제계 간담회]",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004372675,613
2341,2341,20200213," 文대통령, 대기업 총수들 만나 ""주문할 것 없이 너무 잘해""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003507621,602
2365,2365,20200213," 文대통령 ""코로나19 머지않아 종식...기업, 설비투자 예정대로""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004372442,806
2371,2371,20200213," [포착] 문 대통령, 이재용·구광모와 악수하며 “대기업들 든든” 격려",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001287951,510
2379,2379,20200213," 文, 삼성·CJ 등 6개그룹 만나 ""예정했던 투자, 해달라""(상보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004356854,640
2381,2381,20200213," 文대통령 “코로나19 머지않아 종식…기업, 차질없는 투자 기대”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001635469,413
2390,2390,20200213," 재계총수 모은 文대통령 ""경제 회복중 코로나가 발목… 과감한 투자해야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003507548,1968
2488,2488,20200213, 청와대 앞 범투본·전교조 등 9개 단체 천막 철거…충돌 없어(종합),https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011397725,410
2493,2493,20200213," 文대통령 ""스쳐지나가선 감염 안돼..국민들 다시 활동해주길""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004356515,6185
2510,2510,20200214, 문대통령 지지율 2주째 44%…코로나 정부대응 64% '잘한다',https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004462789,477
2520,2520,20200214," 與에 고발당한 임미리 교수 ""민주라는 당명이 부끄럽다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=448&aid=0000292022,1697
2536,2536,20200214, 文대통령 “분위기 붐업 시켜야”… 이재용 “고용 직접 챙기겠다”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003269595,560
2539,2539,20200214, 文대통령 “분위기 붐업 시켜야”… 이재용 “고용 직접 챙기겠다”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003269595,560
2545,2545,20200215," 김정숙 여사, 장애인 선수들에…“여러분은 이미 승리자”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004576049,392
2551,2551,20200216, 경제 챙기는 文···17일 4개 부처 업무보고 생중계,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003694977,977
2555,2555,20200216, 문 대통령 “상상력 발휘해 코로나19 피해 자영업자 지원책 마련하라”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002485338,1082
2564,2564,20200216," 文 대통령 ""전주 임대료 인하에 박수…큰 힘 될 것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003323378,1510
2565,2565,20200216," '전주 임대료 인하 운동'에 文대통령 ""박수…전국 확산되길""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009704345,698
2566,2566,20200216," 문 대통령, 전주 한옥마을 ‘갑들의 상생실험’에 “전주시와 시민들께 박수”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0002991898,664
2567,2567,20200216," 문 대통령 ""'자발적 임대료 인하' 전주에 박수…전국 확산되길""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004465036,816
2568,2568,20200216," 文대통령 ""경제 어려울때마다 국민들 '십시일반 운동' 큰 힘""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004373478,1220
2569,2569,20200216," 문 대통령, 임대료 내린 전주 한옥마을 건물주에 ""박수 보낸다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003694932,691
2573,2573,20200217," 대학생 발표 들은 문대통령, 갑자기 마이크 잡고…""정부가 배워야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004467535,529
2579,2579,20200217," 문대통령 ""코로나 경제피해, 메르스보다 크게 체감""…극복 총력(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011407101,789
2589,2589,20200217," 문대통령, 생중계 메시지 ""정상 경제활동 복귀해달라""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004467428,570
2657,2657,20200217, [전문]文대통령 “정상적 경제활동 복귀해달라”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004577293,623
2697,2697,20200217," 文대통령 “코로나19 경제적 피해, 메르스보다 체감 커”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004577248,579
2698,2698,20200217," [속보]文대통령 ""부처 업무보고, 대통령 아닌 국민에게 보고하는 것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004373980,1037
2700,2700,20200217," 문대통령 ""국민안전 지키고 경제활력 되살리는데 전력 기울여야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004466735,469
2702,2702,20200217," 문 대통령, ""정상적인 일상 경제활동으로 복귀해주길""(속보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003695385,820
2719,2719,20200217, 靑직원들 자발적 헌혈 나서…文대통령 '나이 제한' 탓 불참,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009705782,388
2735,2735,20200217, '임미리 고발' 후폭풍에 청와대도 난감…내부서 자성 목소리도,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011405295,716
2743,2743,20200217," 文 대통령, 한옥마을 '착한임대료'에 반색한 이유는?",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003323439,1460
2749,2749,20200218," 文 ""비상경제 시국""…'코로나 불황' 대책 이달 나온다",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004374824,876
2750,2750,20200218," 文 ""비상경제 시국""...코로나 추경 하나",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003696258,1153
2757,2757,20200218, 이연복 셰프와 확진자 다녀 간 전통시장 찾은 김정숙 여사,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004578292,1678
2761,2761,20200218," 김정숙 여사, 시장 상인들과 오찬",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011409697,398
2771,2771,20200218," ""여전히 어렵다면서요"" 김정숙 여사, 중랑구 시장 찾아 위로… 이연복·박준우 셰프도 동행",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003508627,858
2772,2772,20200218," ""예산 조기 집행으론 턱없이 부족"" 文대통령...추경 시사했나",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003696100,1564
2775,2775,20200218," 김정숙 여사, 이연복 셰프와 동원시장 방문한 사연",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004626675,758
2779,2779,20200218," 이해찬에 '우려' 보고 3시간만에…김남국, 출마 회견 취소",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004469176,529
2785,2785,20200218," 문대통령 ""사스·메르스때보다 큰 충격""…정책·입법 '총동원령'(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011409406,1885
2786,2786,20200218," 靑 ""김정숙 여사 전통시장 방문이 총선용? 절대 동의 못 해""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009708505,426
2792,2792,20200218, 코로나19 어려움 겪는 상인들 찾은 김정숙 여사,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009708136,625
2832,2832,20200218, 문 대통령 “경제 비상…전례 따지지 말고 모든 수단 동원”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002485535,601
2843,2843,20200218," 文대통령 ""비상경제시국… 전례 따지지 말고 특단대책 만들라""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003508563,3290
2870,2870,20200218," [속보]文대통령 ""국민안전과 민생경제, 특단의 대응 강구하라""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004374475,687
2955,2955,20200218, 文 대통령 “코로나19 맵 만든 대학생에게 정부 배워야”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001289291,656
2961,2961,20200219," 文 ""아산 반찬가게 공격 안타깝다…'거지 같다'는 소탈한 표현""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004375552,949
2962,2962,20200219," 이재용 ""회식, 주52시간 예외"" 건의에 文대통령 ""전폭 수용""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004375547,656
2963,2963,20200219," 文에 푸념한 상인 공격받자 靑 ""오히려 소박한 표현"" 변호",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=009&aid=0004520915,703
2969,2969,20200219," 靑 ""자율적 회식, 주 52시간제와 무관""··· 이재용 제안 수용",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003508929,428
2975,2975,20200219," 문 대통령 ""거지 같아요"" 했다가 신상털이 당한 반찬가게 상인에 ""안타깝다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004293127,437
2978,2978,20200219," 문 대통령, ‘거지 같다’ 호소 상인 비난에 “공격받는 것 안타까워”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002485713,1444
2982,2982,20200219," 文대통령 ""'거지같다' 소탈한 표현… 상인 공격받아 안타까워""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003508916,10515
2984,2984,20200219," '거지 같아요' 언급 시장상인 비판받자…문대통령 ""안타깝다""(종합2보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011412559,1120
2985,2985,20200219," '거지같다' 발언 상인에 대한 공격…文 ""안타깝다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003324803,1341
2987,2987,20200219," 이명박, 다스 2심서 징역 17년…""반성 없다"" 법정구속(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009710848,619
2990,2990,20200219," 문 대통령 ""대구 비상…유사 양상에 학교당국 긴장해달라""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011412425,1061
3009,3009,20200219," 현직 부장판사 ""문 대통령 하야 요구"" 글 파문…곧 삭제",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011412219,752
3010,3010,20200219," '거지 같아요' 언급 시장상인 비판받자…문대통령 ""안타깝다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011412212,3940
3012,3012,20200219," [속보] 文 대통령, ‘거지같다’ 발언한 반찬가게 사장 두고 “안타깝다”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001289915,2035
3013,3013,20200219," 文대통령, ‘신상털린’ 상인에 “당시 악의 없어…안타깝다”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004579066,726
3017,3017,20200219," 文대통령 ""지역사회 감염 대응체계 대폭 강화"" 지시",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=629&aid=0000015838,1007
3019,3019,20200219, 문 대통령 “코로나19 지역사회 감염 대응체계 대폭 강화해야”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0002992538,812
3021,3021,20200219," 확진증가 속 문대통령 '방역 중요성' 다시 환기…""안전 최우선""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011411580,1531
3022,3022,20200219," 文대통령 ""지역사회 감염 대응체계 대폭강화… 지역방어망 구축""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003508875,792
3023,3023,20200219," 문 대통령 ""확진자 크게 늘어…확실한 지역방어망 구축 필요""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004470929,1408
3025,3025,20200219," 文대통령 ""병원·교회 등 방역강화..국민들도 검사에 협조를""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004360153,974
3034,3034,20200219," 문 대통령 ""지역사회 감염 대응체계 대폭강화…지역방어망 구축""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011411393,2477
3058,3058,20200219, [데일리안 여론조사] '경제 불안감' 문재인 대통령 지지율 '또' 급락…긍정평가 43.1%,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=119&aid=0002383689,2111
3090,3090,20200219, “비상” 6번 언급한 文대통령,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001289680,1952
3092,3092,20200219," 상인 ""실물로 뵈니 더 예뻐요""… 김정숙 여사 ""마스크 벗으면 더 예쁜데 벗을까요""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003508746,1681
3094,3094,20200219," 文대통령 ""비상경제시국, 특단대책 총동원하라""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003508689,783
3096,3096,20200219," 文대통령 “비상시국, 모든 수단 동원”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003270422,2607
3097,3097,20200220," 문 대통령·시진핑 ""코로나19 대응 협력…임상치료 경험 공유""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011416216,6808
3099,3099,20200220," 한중, 시진핑 상반기 방한 예정대로 추진…구체적 시기 '조율'",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011416211,586
3100,3100,20200220," 文 ""中과 임상경험 공유""...시진핑 상반기 방한은 예정대로",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003697808,760
3102,3102,20200220," 문 대통령, 시진핑과 통화 “코로나19 임상치료 경험 공유”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002485954,2686
3104,3104,20200220," 文대통령 ""中 어려움이 우리 어려움""…시진핑 ""진정한 친구""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009713821,3347
3109,3109,20200220," 文대통령 ""中 노력에 힘 보탤 것""...시 주석 ""한마음으로 협력""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004376408,827
3112,3112,20200220," [2보] 문 대통령 ""중국 노력 힘보탤것""…시진핑 ""한마음으로 협력""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011416173,1431
3116,3116,20200220," [속보] 한중 정상, '한반도문제 관련 급선무는 북미대화 재개' 공감대",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011416159,358
3129,3129,20200220, 코로나19 확진자 22명 또 늘어 104명 '첫 사망자도'…빛바랜 靑 짜파구리,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004294014,586
3136,3136,20200220," 文 ""대구 교회 폐쇄보다 더 강한 대책 필요"" [코로나19 확산 공포]",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004376333,579
3139,3139,20200220," 김정숙 여사 시장 방문 기획설에…靑 ""중기부에서 과하게 준비""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=448&aid=0000292431,4585
3141,3141,20200220," 文, 기생충 제작진과 '김정숙표 짜파구리' 오찬 ""불평등 해소해야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004361197,1280
3143,3143,20200220," 봉준호 초청해 '불평등' 언급한 文···""'기생충' 사회의식에 공감""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003697654,552
3144,3144,20200220," 文대통령, 봉준호와 ‘계획이 있는’ 점심…메뉴는 ‘짜파구리’(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004580093,520
3148,3148,20200220," 文대통령, 봉준호 감독 만나 “간섭 않겠다” 뼈 있는 농담",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004580049,1174
3152,3152,20200220," 문대통령 ""대구, 신천지교회 폐쇄보다 강력 대책 필요할수도""(종합2보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011415300,905
3155,3155,20200220," 문 대통령, 대구시에 즉각 응답 “중앙 지원 필요하면 언제든”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002485867,960
3156,3156,20200220," 文대통령 ""대구 신천지교회 폐쇄 조치보다 더 강한 대책 필요""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009713079,2080
3159,3159,20200220," 文대통령, '기생충'팀 靑 초청 오찬… 김정숙 여사가 만든 '짜파구리'도 나와",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003509189,22430
3160,3160,20200220," 봉준호 ""文대통령 말씀 듣고 충격의 도가니""…'짜파구리' 오찬",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009712898,4063
3161,3161,20200220," '기생충'팀 초청한 文, ""우리 봉 감독"" 4번 언급···'짜파구리'도 메뉴 올라",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003697542,464
3163,3163,20200220, 기생충팀 웃음 터트린 문 대통령의 말 “그러나 간섭은 없다”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002485842,8343
3164,3164,20200220," 봉준호 감독, 문 대통령에 ""말씀 듣고 충격의 도가니""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003325282,2856
3168,3168,20200220," 문 대통령, 봉준호에 ""아내가 팬""…식탁에는 김 여사표 짜파구리",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011414770,7354
3224,3224,20200220," 文대통령, 권영진 대구시장과 통화 ""지원 아끼지 않겠다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003697478,569
3244,3244,20200220," [속보]文대통령, 대구 시장 '통화'...""모든 지원 아끼지 않을 것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004375948,1501
